timestamp,actual_x,actual_y,estimated_x,estimated_y,ap0_angle,ap1_angle
71950.0,0.5032,0.1131,0.5170,0.1337,
72000.0,0.5044,0.1180,0.5156,0.1347,
72050.0,0.5029,0.1213,0.5133,0.1321,
72100.0,0.4996,0.1264,0.5115,0.1334,
72150.0,0.4991,0.1301,0.5097,0.1313,
72200.0,0.4976,0.1330,0.5069,0.1334,
72250.0,0.4972,0.1356,0.5075,0.1341,
72300.0,0.4938,0.1373,0.5046,0.1362,
72350.0,0.4925,0.1411,0.5050,0.1368,
72400.0,0.4921,0.1438,0.5013,0.1394,
72450.0,0.4895,0.1476,0.5017,0.1399,
72500.0,0.4852,0.1504,0.4975,0.1430,
72550.0,0.4849,0.1562,0.4977,0.1433,
72600.0,0.4836,0.1577,0.4931,0.1467,
72650.0,0.4810,0.1621,0.4933,0.1470,
72700.0,0.4775,0.1663,0.4889,0.1501,
72750.0,0.4749,0.1672,0.4905,0.1529,
72800.0,0.4726,0.1706,0.4863,0.1559,
72850.0,0.4714,0.1742,0.4875,0.1581,
72900.0,0.4710,0.1779,0.4828,0.1615,
72950.0,0.4697,0.1823,0.4837,0.1633,
73000.0,0.4659,0.1847,0.4786,0.1669,
73050.0,0.4630,0.1892,0.4793,0.1683,
73100.0,0.4613,0.1916,0.4744,0.1717,
73150.0,0.4580,0.1968,0.4760,0.1755,
73200.0,0.4572,0.1998,0.4713,0.1787,
73250.0,0.4542,0.2038,0.4725,0.1817,
73300.0,0.4539,0.2063,0.4679,0.1848,
73350.0,0.4523,0.2086,0.4688,0.1872,
73400.0,0.4521,0.2107,0.4643,0.1902,
73450.0,0.4483,0.2139,0.4659,0.1948,
73500.0,0.4474,0.2182,0.4614,0.1977,
73550.0,0.4468,0.2214,0.4625,0.2013,
73600.0,0.4454,0.2226,0.4581,0.2042,
73650.0,0.4435,0.2271,0.4589,0.2071,
73700.0,0.4417,0.2296,0.4545,0.2099,
73750.0,0.4413,0.2329,0.4557,0.2148,
73800.0,0.4402,0.2384,0.4512,0.2176,
73850.0,0.4379,0.2413,0.4521,0.2215,
