timestamp,actual_x,actual_y,estimated_x,estimated_y,ap0_angle,ap1_angle
71950.0,0.4974,0.1272,0.5098,0.1332,
72000.0,0.4980,0.1310,0.5071,0.1351,
72050.0,0.4951,0.1365,0.5075,0.1356,
72100.0,0.4933,0.1404,0.5040,0.1381,
72150.0,0.4907,0.1436,0.5043,0.1385,
72200.0,0.4894,0.1474,0.5002,0.1414,
72250.0,0.4867,0.1521,0.5005,0.1418,
72300.0,0.4844,0.1536,0.4965,0.1446,
72350.0,0.4818,0.1552,0.4967,0.1448,
72400.0,0.4812,0.1574,0.4917,0.1484,
72450.0,0.4761,0.1606,0.4918,0.1486,
72500.0,0.4723,0.1623,0.4871,0.1520,
72550.0,0.4669,0.1656,0.4872,0.1521,
72600.0,0.4679,0.1699,0.4816,0.1561,
72650.0,0.4663,0.1731,0.4830,0.1589,
72700.0,0.4624,0.1785,0.4772,0.1630,
72750.0,0.4598,0.1827,0.4782,0.1652,
72800.0,0.4562,0.1868,0.4727,0.1690,
72850.0,0.4544,0.1887,0.4735,0.1708,
72900.0,0.4516,0.1902,0.4677,0.1748,
72950.0,0.4486,0.1928,0.4682,0.1763,
73000.0,0.4455,0.1963,0.4628,0.1800,
73050.0,0.4443,0.1986,0.4632,0.1812,
73100.0,0.4409,0.2014,0.4581,0.1847,
73150.0,0.4396,0.2053,0.4584,0.1856,
73200.0,0.4372,0.2077,0.4528,0.1895,
73250.0,0.4337,0.2103,0.4530,0.1902,
73300.0,0.4315,0.2137,0.4478,0.1938,
73350.0,0.4289,0.2150,0.4479,0.1944,
73400.0,0.4258,0.2181,0.4429,0.1979,
73450.0,0.4235,0.2198,0.4436,0.2011,
73500.0,0.4213,0.2220,0.4386,0.2044,
73550.0,0.4198,0.2242,0.4391,0.2069,
73600.0,0.4193,0.2276,0.4350,0.2097,
73650.0,0.4175,0.2323,0.4358,0.2144,
73700.0,0.4172,0.2367,0.4316,0.2171,
73750.0,0.4162,0.2419,0.4321,0.2209,
73800.0,0.4155,0.2481,0.4278,0.2237,
73850.0,0.4125,0.2525,0.4284,0.2293,
73900.0,0.4090,0.2568,0.4239,0.2321,
73950.0,0.4092,0.2609,0.4244,0.2366,
74000.0,0.4051,0.2644,0.4206,0.2389,
74050.0,0.4053,0.2660,0.4209,0.2424,
74100.0,0.4027,0.2676,0.4169,0.2449,
74150.0,0.3995,0.2715,0.4173,0.2502,
74200.0,0.3985,0.2744,0.4129,0.2528,
74250.0,0.3978,0.2785,0.4132,0.2570,
74300.0,0.3961,0.2836,0.4086,0.2597,
74350.0,0.3942,0.2880,0.4087,0.2630,
74400.0,0.3904,0.2889,0.4038,0.2658,
74450.0,0.3880,0.2928,0.4039,0.2709,
74500.0,0.3827,0.2980,0.3988,0.2738,
74550.0,0.3812,0.3013,0.3987,0.2778,
74600.0,0.3777,0.3058,0.3945,0.2802,
74650.0,0.3783,0.3085,0.3944,0.2857,
74700.0,0.3764,0.3143,0.3897,0.2882,
74750.0,0.3741,0.3169,0.3895,0.2948,
74800.0,0.3703,0.3205,0.3856,0.2968,
74850.0,0.3686,0.3247,0.3853,0.3020,
74900.0,0.3688,0.3283,0.3821,0.3037,
74950.0,0.3680,0.3314,0.3817,0.3099,
75000.0,0.3632,0.3356,0.3778,0.3119,
75050.0,0.3611,0.3391,0.3773,0.3189,
75100.0,0.3596,0.3445,0.3740,0.3205,
75150.0,0.3603,0.3479,0.3735,0.3260,
75200.0,0.3584,0.3518,0.3708,0.3272,
75250.0,0.3552,0.3553,0.3703,0.3335,
75300.0,0.3532,0.3572,0.3666,0.3352,
75350.0,0.3507,0.3612,0.3661,0.3402,
75400.0,0.3502,0.3628,0.3632,0.3415,
75450.0,0.3501,0.3660,0.3625,0.3473,
75500.0,0.3473,0.3699,0.3586,0.3489,
75550.0,0.3448,0.3738,0.3581,0.3535,
75600.0,0.3424,0.3779,0.3548,0.3548,
75650.0,0.3412,0.3804,0.3541,0.3603,
75700.0,0.3377,0.3839,0.3515,0.3613,
75750.0,0.3367,0.3880,0.3507,0.3674,
75800.0,0.3336,0.3912,0.3485,0.3682,
75850.0,0.3317,0.3934,0.3476,0.3747,
75900.0,0.3319,0.3961,0.3442,0.3759,
75950.0,0.3319,0.4007,0.3435,0.3810,
76000.0,0.3264,0.4058,0.3407,0.3819,
76050.0,0.3245,0.4075,0.3398,0.3876,
76100.0,0.3215,0.4095,0.3358,0.3889,
76150.0,0.3176,0.4133,0.3348,0.3949,
76200.0,0.3162,0.4165,0.3316,0.3960,
76250.0,0.3149,0.4217,0.3305,0.4022,
76300.0,0.3143,0.4260,0.3279,0.4030,
76350.0,0.3093,0.4288,0.3270,0.4079,
76400.0,0.3077,0.4316,0.3230,0.4091,
76450.0,0.3064,0.4340,0.3220,0.4144,
76500.0,0.3028,0.4377,0.3188,0.4153,
76550.0,0.3002,0.4402,0.3176,0.4209,
76600.0,0.2973,0.4436,0.3150,0.4216,
76650.0,0.2975,0.4473,0.3138,0.4274,
76700.0,0.2980,0.4482,0.3117,0.4279,
76750.0,0.2958,0.4514,0.3108,0.4324,
76800.0,0.2937,0.4526,0.3071,0.4332,
76850.0,0.2915,0.4550,0.3057,0.4395,
76900.0,0.2884,0.4598,0.3027,0.4401,
76950.0,0.2874,0.4642,0.3014,0.4463,
77000.0,0.2852,0.4681,0.2989,0.4468,
77050.0,0.2828,0.4735,0.2975,0.4529,
77100.0,0.2804,0.4772,0.2956,0.4532,
77150.0,0.2783,0.4775,0.2942,0.4593,
77200.0,0.2778,0.4794,0.2905,0.4598,
77250.0,0.2762,0.4825,0.2891,0.4657,
77300.0,0.2735,0.4861,0.2861,0.4660,
77350.0,0.2730,0.4883,0.2847,0.4719,
77400.0,0.2704,0.4922,0.2823,0.4721,
77450.0,0.2697,0.4946,0.2809,0.4778,
77500.0,0.2681,0.4988,0.2789,0.4780,
77550.0,0.2663,0.5016,0.2772,0.4847,
77600.0,0.2647,0.5054,0.2757,0.4848,
77650.0,0.2623,0.5092,0.2740,0.4912,
77700.0,0.2608,0.5145,0.2728,0.4913,
77750.0,0.2573,0.5169,0.2712,0.4974,
77800.0,0.2546,0.5194,0.2679,0.4974,
77850.0,0.2528,0.5219,0.2664,0.5033,
77900.0,0.2516,0.5240,0.2638,0.5033,
77950.0,0.2497,0.5252,0.2620,0.5100,
78000.0,0.2470,0.5290,0.2598,0.5099,
78050.0,0.2466,0.5326,0.2581,0.5162,
78100.0,0.2438,0.5351,0.2564,0.5161,
78150.0,0.2408,0.5378,0.2548,0.5220,
78200.0,0.2403,0.5410,0.2534,0.5219,
78250.0,0.2394,0.5443,0.2518,0.5276,
78300.0,0.2369,0.5453,0.2507,0.5275,
78350.0,0.2356,0.5488,0.2491,0.5330,
78400.0,0.2338,0.5507,0.2459,0.5326,
78450.0,0.2316,0.5536,0.2441,0.5389,
78500.0,0.2305,0.5572,0.2415,0.5385,
78550.0,0.2303,0.5629,0.2395,0.5454,
78600.0,0.2271,0.5670,0.2374,0.5450,
78650.0,0.2271,0.5728,0.2355,0.5514,
78700.0,0.2250,0.5750,0.2338,0.5511,
78750.0,0.2232,0.5775,0.2320,0.5571,
78800.0,0.2216,0.5784,0.2307,0.5568,
78850.0,0.2222,0.5792,0.2289,0.5626,
78900.0,0.2208,0.5820,0.2278,0.5623,
78950.0,0.2175,0.5843,0.2258,0.5688,
79000.0,0.2162,0.5879,0.2250,0.5685,
79050.0,0.2143,0.5915,0.2231,0.5747,
79100.0,0.2129,0.5957,0.2224,0.5745,
79150.0,0.2109,0.5984,0.2202,0.5814,
79200.0,0.2077,0.6037,0.2197,0.5812,
79250.0,0.2045,0.6080,0.2173,0.5888,
79300.0,0.2013,0.6129,0.2169,0.5887,
79350.0,0.2010,0.6171,0.2147,0.5958,
79400.0,0.1991,0.6200,0.2143,0.5957,
79450.0,0.1995,0.6226,0.2118,0.6036,
79500.0,0.1972,0.6265,0.2115,0.6034,
79550.0,0.1975,0.6301,0.2092,0.6109,
79600.0,0.1956,0.6332,0.2090,0.6108,
79650.0,0.1928,0.6375,0.2064,0.6192,
79700.0,0.1916,0.6403,0.2038,0.6177,
79750.0,0.1863,0.6451,0.2012,0.6256,
79800.0,0.1862,0.6494,0.1992,0.6243,
79850.0,0.1843,0.6534,0.1967,0.6319,
79900.0,0.1825,0.6592,0.1951,0.6308,
79950.0,0.1831,0.6651,0.1927,0.6381,
80000.0,0.1819,0.6667,0.1913,0.6372,
80050.0,0.1803,0.6686,0.1890,0.6444,
80100.0,0.1773,0.6708,0.1879,0.6436,
80150.0,0.1756,0.6729,0.1860,0.6495,
80200.0,0.1734,0.6770,0.1851,0.6488,
80250.0,0.1745,0.6737,0.1840,0.6523,
80300.0,0.1760,0.6701,0.1833,0.6517,
80350.0,0.1779,0.6666,0.1828,0.6531,
80400.0,0.1786,0.6661,0.1823,0.6527,
80450.0,0.1805,0.6615,0.1819,0.6538,
80500.0,0.1816,0.6619,0.1839,0.6555,
80550.0,0.1831,0.6573,0.1844,0.6539,
80600.0,0.1869,0.6553,0.1860,0.6552,
80650.0,0.1898,0.6527,0.1868,0.6526,
80700.0,0.1932,0.6485,0.1881,0.6536,
80750.0,0.1945,0.6452,0.1891,0.6504,
80800.0,0.1956,0.6418,0.1902,0.6512,
80850.0,0.1976,0.6392,0.1918,0.6462,
80900.0,0.2005,0.6359,0.1926,0.6468,
80950.0,0.2023,0.6311,0.1942,0.6417,
81000.0,0.2018,0.6263,0.1948,0.6422,
81050.0,0.2046,0.6220,0.1968,0.6360,
81100.0,0.2071,0.6195,0.1974,0.6363,
81150.0,0.2086,0.6144,0.1993,0.6303,
81200.0,0.2094,0.6099,0.1997,0.6306,
81250.0,0.2109,0.6068,0.2018,0.6238,
81300.0,0.2118,0.6039,0.2022,0.6240,
81350.0,0.2152,0.6018,0.2042,0.6176,
81400.0,0.2163,0.5988,0.2069,0.6191,
81450.0,0.2202,0.5936,0.2091,0.6120,
81500.0,0.2217,0.5909,0.2113,0.6131,
81550.0,0.2219,0.5854,0.2136,0.6054,
81600.0,0.2235,0.5829,0.2153,0.6063,
81650.0,0.2272,0.5793,0.2175,0.5991,
