-50.00000,0.00245
-49.87179,0.00245
-49.74359,0.00245
-49.61538,0.00245
-49.48718,0.00245
-49.35897,0.00245
-49.23077,0.00245
-49.10256,0.00245
-48.97436,0.00245
-48.84615,0.00245
-48.71795,0.00000
-48.58974,0.00000
-48.46154,0.00000
-48.33333,0.00000
-48.20513,0.00000
-48.07692,0.00000
-47.94872,0.00000
-47.82051,0.00000
-47.69231,0.00000
-47.56410,0.00000
-47.43590,0.00245
-47.30769,0.00245
-47.17949,0.00245
-47.05128,0.00245
-46.92308,0.00245
-46.79487,0.00245
-46.66667,0.00245
-46.53846,0.00245
-46.41026,0.00245
-46.28205,0.00245
-46.15385,0.00000
-46.02564,0.00000
-45.89744,0.00000
-45.76923,0.00000
-45.64103,0.00000
-45.51282,0.00000
-45.38462,0.00000
-45.25641,0.00000
-45.12821,0.00000
-45.00000,-0.00010
-45.00000,-0.00010
-44.08163,-0.00010
-43.16327,-0.00009
-42.24490,-0.00009
-41.32653,-0.00009
-40.40816,-0.00008
-39.48980,-0.00007
-38.57143,-0.00006
-37.65306,-0.00005
-36.73469,-0.00004
-35.81633,-0.00003
-34.89796,-0.00002
-33.97959,-0.00001
-33.06122,0.00001
-32.14286,0.00002
-31.22449,0.00003
-30.30612,0.00004
-29.38776,0.00005
-28.46939,0.00006
-27.55102,0.00007
-26.63265,0.00008
-25.71429,0.00009
-24.79592,0.00009
-23.87755,0.00009
-22.95918,0.00010
-22.04082,0.00010
-21.12245,0.00010
-20.20408,0.00009
-19.28571,0.00009
-18.36735,0.00009
-17.44898,0.00008
-16.53061,0.00007
-15.61224,0.00006
-14.69388,0.00005
-13.77551,0.00004
-12.85714,0.00003
-11.93878,0.00002
-11.02041,0.00001
-10.10204,-0.00001
-9.18367,-0.00002
-8.26531,-0.00003
-7.34694,-0.00004
-6.42857,-0.00005
-5.51020,-0.00006
-4.59184,-0.00007
-3.67347,-0.00008
-2.75510,-0.00009
-1.83673,-0.00009
-0.91837,-0.00009
0.00000,-0.00010
