-50.00000,0.00041
-49.93750,0.00041
-49.87500,0.00041
-49.81250,0.00041
-49.75000,0.00041
-49.68750,0.00041
-49.62500,0.00041
-49.56250,0.00041
-49.50000,0.00041
-49.43750,0.00041
-49.37500,0.00041
-49.31250,0.00041
-49.25000,0.00041
-49.18750,0.00041
-49.12500,0.00041
-49.06250,0.00041
-49.00000,0.00041
-48.93750,0.00041
-48.87500,0.00041
-48.81250,0.00041
-48.75000,0.00000
-48.68750,0.00000
-48.62500,0.00000
-48.56250,0.00000
-48.50000,0.00000
-48.43750,0.00000
-48.37500,0.00000
-48.31250,0.00000
-48.25000,0.00000
-48.18750,0.00000
-48.12500,0.00000
-48.06250,0.00000
-48.00000,0.00000
-47.93750,0.00000
-47.87500,0.00000
-47.81250,0.00000
-47.75000,0.00000
-47.68750,0.00000
-47.62500,0.00000
-47.56250,0.00000
-47.50000,0.00041
-47.43750,0.00041
-47.37500,0.00041
-47.31250,0.00041
-47.25000,0.00041
-47.18750,0.00041
-47.12500,0.00041
-47.06250,0.00041
-47.00000,0.00041
-46.93750,0.00041
-46.87500,0.00041
-46.81250,0.00041
-46.75000,0.00041
-46.68750,0.00041
-46.62500,0.00041
-46.56250,0.00041
-46.50000,0.00041
-46.43750,0.00041
-46.37500,0.00041
-46.31250,0.00041
-46.25000,0.00000
-46.18750,0.00000
-46.12500,0.00000
-46.06250,0.00000
-46.00000,0.00000
-45.93750,0.00000
-45.87500,0.00000
-45.81250,0.00000
-45.75000,0.00000
-45.68750,0.00000
-45.62500,0.00000
-45.56250,0.00000
-45.50000,0.00000
-45.43750,0.00000
-45.37500,0.00000
-45.31250,0.00000
-45.25000,0.00000
-45.18750,0.00000
-45.12500,0.00000
-45.06250,0.00000
-45.00000,0.00027
-44.10000,0.00025
-43.20000,0.00023
-42.30000,0.00021
-41.40000,0.00019
-40.50000,0.00016
-39.60000,0.00016
-38.70000,0.00014
-37.80000,0.00011
-36.90000,0.00009
-36.00000,0.00007
-35.10000,0.00004
-34.20000,0.00001
-33.30000,-0.00001
-32.40000,-0.00004
-31.50000,-0.00006
-30.60000,-0.00009
-29.70000,-0.00011
-28.80000,-0.00014
-27.90000,-0.00016
-27.00000,-0.00018
-26.10000,-0.00021
-25.20000,-0.00023
-24.30000,-0.00025
-23.40000,-0.00027
-22.50000,-0.00029
-21.60000,-0.00030
-20.70000,-0.00032
-19.80000,-0.00034
-18.90000,-0.00035
-18.00000,-0.00036
-17.10000,-0.00037
-16.20000,-0.00038
-15.30000,-0.00039
-14.40000,-0.00040
-13.50000,-0.00040
-12.60000,-0.00041
-11.70000,-0.00041
-10.80000,-0.00041
-9.90000,-0.00041
-9.00000,-0.00040
-8.10000,-0.00040
-7.20000,-0.00039
-6.30000,-0.00038
-5.40000,-0.00037
-4.50000,-0.00036
-3.60000,-0.00035
-2.70000,-0.00034
-1.80000,-0.00032
-0.90000,-0.00031
