timestamp,actual_x,actual_y,estimated_x,estimated_y,ap0_angle,ap1_angle
59950.0,0.6154,0.2565,0.6282,0.2778,
60000.0,0.6127,0.2544,0.6287,0.2777,
60050.0,0.6112,0.2513,0.6242,0.2722,
60100.0,0.6092,0.2481,0.6246,0.2721,
60150.0,0.6074,0.2448,0.6191,0.2654,
60200.0,0.6050,0.2416,0.6194,0.2653,
60250.0,0.6029,0.2407,0.6150,0.2600,
60300.0,0.6009,0.2372,0.6170,0.2592,
60350.0,0.6004,0.2319,0.6115,0.2527,
60400.0,0.5981,0.2288,0.6130,0.2521,
60450.0,0.5968,0.2257,0.6086,0.2468,
60500.0,0.5958,0.2239,0.6098,0.2463,
60550.0,0.5927,0.2208,0.6043,0.2399,
60600.0,0.5910,0.2170,0.6053,0.2395,
60650.0,0.5901,0.2145,0.6009,0.2343,
60700.0,0.5885,0.2125,0.6016,0.2340,
60750.0,0.5854,0.2086,0.5961,0.2276,
60800.0,0.5840,0.2058,0.5966,0.2274,
60850.0,0.5811,0.2042,0.5922,0.2223,
60900.0,0.5793,0.2026,0.5927,0.2221,
60950.0,0.5771,0.1992,0.5871,0.2157,
61000.0,0.5755,0.1965,0.5875,0.2156,
61050.0,0.5717,0.1924,0.5831,0.2105,
61100.0,0.5696,0.1889,0.5847,0.2097,
61150.0,0.5698,0.1853,0.5791,0.2033,
61200.0,0.5686,0.1821,0.5804,0.2027,
61250.0,0.5666,0.1798,0.5759,0.1976,
61300.0,0.5646,0.1778,0.5769,0.1971,
61350.0,0.5630,0.1759,0.5733,0.1931,
61400.0,0.5606,0.1727,0.5741,0.1927,
61450.0,0.5586,0.1702,0.5691,0.1872,
61500.0,0.5580,0.1670,0.5710,0.1862,
61550.0,0.5580,0.1652,0.5670,0.1818,
61600.0,0.5562,0.1609,0.5672,0.1817,
61650.0,0.5526,0.1601,0.5618,0.1759,
61700.0,0.5487,0.1582,0.5620,0.1758,
61750.0,0.5445,0.1547,0.5578,0.1712,
61800.0,0.5421,0.1514,0.5579,0.1711,
61850.0,0.5362,0.1492,0.5524,0.1651,
61900.0,0.5350,0.1460,0.5514,0.1657,
61950.0,0.5278,0.1433,0.5470,0.1609,
62000.0,0.5254,0.1403,0.5473,0.1607,
62050.0,0.5236,0.1379,0.5417,0.1546,
62100.0,0.5211,0.1338,0.5419,0.1545,
62150.0,0.5175,0.1315,0.5352,0.1472,
62200.0,0.5161,0.1268,0.5363,0.1465,
62250.0,0.5127,0.1232,0.5309,0.1407,
62300.0,0.5136,0.1182,0.5318,0.1401,
62350.0,0.5118,0.1172,0.5274,0.1355,
62400.0,0.5084,0.1134,0.5281,0.1351,
62450.0,0.5060,0.1117,0.5246,0.1314,
62500.0,0.5109,0.1129,0.5251,0.1311,
62550.0,0.5134,0.1155,0.5246,0.1305,
62600.0,0.5152,0.1171,0.5250,0.1302,
62650.0,0.5177,0.1223,0.5245,0.1297,
62700.0,0.5203,0.1257,0.5248,0.1295,
62750.0,0.5231,0.1273,0.5266,0.1314,
62800.0,0.5263,0.1293,0.5269,0.1312,
62850.0,0.5304,0.1324,0.5284,0.1328,
62900.0,0.5323,0.1328,0.5295,0.1320,
62950.0,0.5347,0.1362,0.5306,0.1332,
63000.0,0.5391,0.1378,0.5306,0.1332,
63050.0,0.5380,0.1413,0.5338,0.1364,
63100.0,0.5401,0.1466,0.5329,0.1371,
63150.0,0.5434,0.1506,0.5354,0.1396,
63200.0,0.5464,0.1537,0.5347,0.1401,
63250.0,0.5486,0.1567,0.5388,0.1444,
63300.0,0.5507,0.1591,0.5382,0.1448,
63350.0,0.5524,0.1618,0.5415,0.1483,
63400.0,0.5552,0.1659,0.5410,0.1486,
63450.0,0.5564,0.1684,0.5458,0.1536,
63500.0,0.5573,0.1702,0.5453,0.1539,
63550.0,0.5605,0.1730,0.5491,0.1579,
63600.0,0.5630,0.1769,0.5488,0.1581,
63650.0,0.5642,0.1792,0.5539,0.1635,
63700.0,0.5667,0.1821,0.5536,0.1637,
63750.0,0.5686,0.1836,0.5577,0.1681,
63800.0,0.5694,0.1863,0.5564,0.1689,
63850.0,0.5724,0.1918,0.5617,0.1746,
63900.0,0.5741,0.1951,0.5617,0.1746,
63950.0,0.5760,0.1956,0.5660,0.1792,
64000.0,0.5786,0.1963,0.5649,0.1799,
