-50.00000,0.00178
-49.93750,0.00178
-49.87500,0.00178
-49.81250,0.00178
-49.75000,0.00178
-49.68750,0.00178
-49.62500,0.00178
-49.56250,0.00178
-49.50000,0.00178
-49.43750,0.00178
-49.37500,0.00178
-49.31250,0.00178
-49.25000,0.00178
-49.18750,0.00178
-49.12500,0.00178
-49.06250,0.00178
-49.00000,0.00178
-48.93750,0.00178
-48.87500,0.00178
-48.81250,0.00178
-48.75000,0.00000
-48.68750,0.00000
-48.62500,0.00000
-48.56250,0.00000
-48.50000,0.00000
-48.43750,0.00000
-48.37500,0.00000
-48.31250,0.00000
-48.25000,0.00000
-48.18750,0.00000
-48.12500,0.00000
-48.06250,0.00000
-48.00000,0.00000
-47.93750,0.00000
-47.87500,0.00000
-47.81250,0.00000
-47.75000,0.00000
-47.68750,0.00000
-47.62500,0.00000
-47.56250,0.00000
-47.50000,0.00178
-47.43750,0.00178
-47.37500,0.00178
-47.31250,0.00178
-47.25000,0.00178
-47.18750,0.00178
-47.12500,0.00178
-47.06250,0.00178
-47.00000,0.00178
-46.93750,0.00178
-46.87500,0.00178
-46.81250,0.00178
-46.75000,0.00178
-46.68750,0.00178
-46.62500,0.00178
-46.56250,0.00178
-46.50000,0.00178
-46.43750,0.00178
-46.37500,0.00178
-46.31250,0.00178
-46.25000,0.00000
-46.18750,0.00000
-46.12500,0.00000
-46.06250,0.00000
-46.00000,0.00000
-45.93750,0.00000
-45.87500,0.00000
-45.81250,0.00000
-45.75000,0.00000
-45.68750,0.00000
-45.62500,0.00000
-45.56250,0.00000
-45.50000,0.00000
-45.43750,0.00000
-45.37500,0.00000
-45.31250,0.00000
-45.25000,0.00000
-45.18750,0.00000
-45.12500,0.00000
-45.06250,0.00000
-45.00000,0.00101
-44.55000,0.00106
-44.10000,0.00110
-43.65000,0.00115
-43.20000,0.00119
-42.75000,0.00123
-42.30000,0.00127
-41.85000,0.00131
-41.40000,0.00135
-40.95000,0.00138
-40.50000,0.00142
-40.05000,0.00145
-39.60000,0.00148
-39.15000,0.00151
-38.70000,0.00154
-38.25000,0.00157
-37.80000,0.00159
-37.35000,0.00162
-36.90000,0.00164
-36.45000,0.00166
-36.00000,0.00168
-35.55000,0.00170
-35.10000,0.00171
-34.65000,0.00173
-34.20000,0.00174
-33.75000,0.00175
-33.30000,0.00176
-32.85000,0.00177
-32.40000,0.00177
-31.95000,0.00178
-31.50000,0.00178
-31.05000,0.00178
-30.60000,0.00178
-30.15000,0.00177
-29.70000,0.00177
-29.25000,0.00176
-28.80000,0.00175
-28.35000,0.00174
-27.90000,0.00173
-27.45000,0.00172
-27.00000,0.00170
-26.55000,0.00169
-26.10000,0.00167
-25.65000,0.00165
-25.20000,0.00162
-24.75000,0.00160
-24.30000,0.00158
-23.85000,0.00155
-23.40000,0.00152
-22.95000,0.00149
-22.50000,0.00146
-22.05000,0.00143
-21.60000,0.00139
-21.15000,0.00136
-20.70000,0.00132
-20.25000,0.00128
-19.80000,0.00124
-19.35000,0.00120
-18.90000,0.00116
-18.45000,0.00112
-18.00000,0.00108
-17.55000,0.00103
-17.10000,0.00098
-16.65000,0.00094
-16.20000,0.00089
-15.75000,0.00084
-15.30000,0.00079
-14.85000,0.00074
-14.40000,0.00069
-13.95000,0.00064
-13.50000,0.00059
-13.05000,0.00053
-12.60000,0.00048
-12.15000,0.00042
-11.70000,0.00037
-11.25000,0.00032
-10.80000,0.00026
-10.35000,0.00020
-9.90000,0.00015
-9.45000,0.00009
-9.00000,0.00004
-8.55000,0.00002
-8.10000,0.00007
-7.65000,0.00013
-7.20000,0.00019
-6.75000,0.00024
-6.30000,0.00030
-5.85000,0.00035
-5.40000,0.00041
-4.95000,0.00046
-4.50000,0.00051
-4.05000,0.00057
-3.60000,0.00062
-3.15000,0.00067
-2.70000,0.00072
-2.25000,0.00077
-1.80000,0.00082
-1.35000,0.00087
-0.90000,0.00092
-0.45000,0.00097
